DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Serbia,2012,72.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Serbia,2013,72.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Serbia,2014,72.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Serbia,2015,72.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Serbia,2016,73.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Serbia,2017,73.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Serbia,2018,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Serbia,2019,73.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Serbia,2020,71.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Serbia,2021,70.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Serbia,2022,72.7,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Russia,2006,60.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Russia,2007,61.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Russia,2008,61.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Russia,2009,62.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Russia,2010,63.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1968,71.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1969,71.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1970,72.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1971,72.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1972,72.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1973,72.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1974,72.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1975,72.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1976,72.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1977,72.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1978,72.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1979,72.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1980,72.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1981,73.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1982,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1983,73.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1984,73.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1985,73.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1986,74.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1987,74.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1988,74.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1989,74.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1990,74.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1991,75.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1992,75.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1993,75.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1994,76.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1995,76.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1996,76.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1997,76.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1998,76.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,1999,77.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2000,77.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2001,77.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2002,77.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2003,78.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2004,78.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2005,78.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2006,78.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2007,79.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2008,79.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2009,79.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2010,79.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2011,79.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2012,79.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2013,80.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2014,80.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2015,80.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2016,80.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2017,80.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2018,80.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2019,81.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2020,80.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2021,81.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2022,81.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Sweden,2023,81.7,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1982,67.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1983,66.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1984,67.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1985,67.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1986,68.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1987,68.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1988,68.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1989,69.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1990,69.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1991,69.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1992,69.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1993,69.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1994,70.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1995,70.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1996,71.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1997,71.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1998,71.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,1999,71.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2000,72.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2001,72.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2002,72.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2003,72.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2004,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2005,73.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2006,74.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2007,74.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2008,75.5,b
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2009,75.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2010,76.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2011,76.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2012,77.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2013,77.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2014,78.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2015,77.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2016,78.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2017,78.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2018,78.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2019,78.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2020,77.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2021,77.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2022,78.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovenia,2023,79.1,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1960,67.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1961,68.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1962,68.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1963,68.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1964,68.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1965,67.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1966,67.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1967,68.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1968,67.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1969,66.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1970,66.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1971,66.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1972,67.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1973,66.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1974,66.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1975,66.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1976,67.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1977,66.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1978,66.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1979,67.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1980,66.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1981,66.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1982,67.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1983,66.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1984,66.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1985,67.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1986,67.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1987,67.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1988,67.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1989,67.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1990,66.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1991,66.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1992,67.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1993,67.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1994,68.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1995,68.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1996,68.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1997,68.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1998,68.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,1999,69.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2000,69.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2001,69.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2002,69.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2003,69.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2004,70.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2005,70.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2006,70.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2007,70.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2008,70.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2009,71.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2010,71.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2011,72.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2012,72.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2013,72.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2014,73.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2015,73.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2016,73.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2017,73.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2018,73.9,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2019,74.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2020,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2021,71.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2022,73.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Slovakia,2023,74.7,ps
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,San Marino,2012,84.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Türkiye,2009,73.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Türkiye,2010,74.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Türkiye,2011,74.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Türkiye,2012,74.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Türkiye,2013,75.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Türkiye,2014,75.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Türkiye,2015,75.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Türkiye,2016,75.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Türkiye,2017,75.7,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Türkiye,2018,76.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Türkiye,2019,76.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Türkiye,2022,74.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Ukraine,2006,62.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Ukraine,2007,61.8,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Ukraine,2008,62.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Ukraine,2010,65.2,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Ukraine,2011,66.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Ukraine,2012,66.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Ukraine,2014,66.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Ukraine,2015,67.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Ukraine,2016,68.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Ukraine,2017,68.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Ukraine,2018,68.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,Ukraine,2019,68.4,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,United Kingdom,1993,73.5,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,United Kingdom,1994,74.1,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,United Kingdom,1995,74.0,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,United Kingdom,1996,74.3,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,United Kingdom,1997,74.6,
ESTAT:DEMO_MLEXPEC(1.0),04/12/24 23:00:00,Annual,Year,Males,Less than 1 year,United Kingdom,1998,74.8,
